iyear,imonth,iday,provstate,city,latitude,longitude,specificity,vicinity,location,attacktype1,attacktype1_txt,targtype1,targtype1_txt,weaptype1,weaptype1_txt,ishostkid,nhostkid,nhostkidus,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte
2013,8,8,Madhya Pradesh,Laudha,23.592936,80.903106,2,0,The incident took place in Umaria district.,2,Armed Assault,10,Journalists & Media,5,Firearms,0,,,0,0,0,1,0,0
2013,8,23,Uttar Pradesh,Bakewar,26.661729,79.180695,1,0,,2,Armed Assault,10,Journalists & Media,5,Firearms,0,,,1,0,0,0,0,0
2014,2,16,Manipur,Imphal West district,24.789228,93.871093,3,0,,2,Armed Assault,10,Journalists & Media,5,Firearms,0,,,0,0,0,0,0,0
2015,6,18,Assam,Udalguri district,26.746018,92.095943,3,0,,6,Hostage Taking (Kidnapping),10,Journalists & Media,5,Firearms,1,1,0,0,0,0,1,0,0
2015,7,31,Uttar Pradesh,Kannauj district,27.029678,79.69511,3,0,,1,Assassination,10,Journalists & Media,5,Firearms,0,,,1,0,0,0,0,0
2015,10,3,Uttar Pradesh,Dheena,25.341312,83.412887,1,0,The incident occurred in the Chandauli district.,1,Assassination,10,Journalists & Media,5,Firearms,0,,,1,0,0,0,0,0
2016,2,21,Assam,Unknown,26.100851,92.688832,4,0,,6,Hostage Taking (Kidnapping),10,Journalists & Media,5,Firearms,1,1,0,,0,0,,0,0
2016,5,12,Jharkhand,Dewaria,24.187059,84.882419,1,0,The incident occurred in Chatra district.,2,Armed Assault,10,Journalists & Media,5,Firearms,0,,,1,0,0,0,0,0
2016,5,13,Bihar,Siwan district,26.219631,84.356424,3,0,,1,Assassination,10,Journalists & Media,5,Firearms,0,,,1,0,0,0,0,0
2016,11,12,Bihar,Amratola,24.953906,84.015937,2,0,"The incident occurred in Amratola, in the Sasaram district.",1,Assassination,10,Journalists & Media,5,Firearms,0,,,1,0,0,0,0,0
1992,2,4,Jammu and Kashmir,Srinagar,34.083658,74.797368,1,0,,3,Bombing/Explosion,10,Journalists & Media,6,Explosives/Bombs/Dynamite,0,,,1,,,0,,
1992,2,18,Jammu and Kashmir,Srinagar,34.083658,74.797368,1,0,,3,Bombing/Explosion,10,Journalists & Media,6,Explosives/Bombs/Dynamite,0,,,0,,,0,,
1992,3,30,Jammu and Kashmir,Srinagar,34.083658,74.797368,1,0,,3,Bombing/Explosion,10,Journalists & Media,6,Explosives/Bombs/Dynamite,0,,,0,,,0,,
1992,5,24,Unknown,Kunjikulam,,,5,0,,3,Bombing/Explosion,10,Journalists & Media,6,Explosives/Bombs/Dynamite,0,,,0,,,0,,
1994,12,24,Jammu and Kashmir,Srinagar,34.083658,74.797368,1,0,,3,Bombing/Explosion,10,Journalists & Media,6,Explosives/Bombs/Dynamite,0,,,0,,,0,,
1995,7,10,Tamil Nadu,Chennai,13.08268,80.270718,1,0,,1,Assassination,10,Journalists & Media,6,Explosives/Bombs/Dynamite,0,,,0,,,2,,
1995,9,7,Jammu and Kashmir,Srinagar,34.083658,74.797368,1,0,,3,Bombing/Explosion,10,Journalists & Media,6,Explosives/Bombs/Dynamite,0,,,1,,,2,,
1996,3,6,Jammu and Kashmir,Srinagar,34.083658,74.797368,1,0,,3,Bombing/Explosion,10,Journalists & Media,6,Explosives/Bombs/Dynamite,0,,,0,,,0,,
1997,1,8,Jammu and Kashmir,Srinagar,34.083658,74.797368,1,0,,3,Bombing/Explosion,10,Journalists & Media,6,Explosives/Bombs/Dynamite,0,,,0,,,0,,
2000,3,18,Jammu and Kashmir,Srinagar,34.083658,74.797368,1,0,,3,Bombing/Explosion,10,Journalists & Media,6,Explosives/Bombs/Dynamite,0,,,0,0,0,0,0,0
2000,4,15,Jammu and Kashmir,Srinagar,34.083658,74.797368,1,0,,3,Bombing/Explosion,10,Journalists & Media,6,Explosives/Bombs/Dynamite,0,,,0,0,0,0,0,0
2000,8,26,Manipur,Imphal,24.721314,93.939385,1,0,The Pan Manipur Youth League building located at Konung Lampak,3,Bombing/Explosion,10,Journalists & Media,6,Explosives/Bombs/Dynamite,0,,,0,0,0,0,0,0
2002,11,28,Jammu and Kashmir,Srinagar,34.083658,74.797368,1,0,,3,Bombing/Explosion,10,Journalists & Media,6,Explosives/Bombs/Dynamite,0,,,0,0,0,0,0,0
2003,4,26,Jammu and Kashmir,Srinagar,34.083658,74.797368,1,0,,3,Bombing/Explosion,10,Journalists & Media,6,Explosives/Bombs/Dynamite,0,,,5,0,3,3,0,0
2009,11,3,Manipur,Imphal,24.801046,93.94267,1,0,"The attack took place in the Babupara area of Imphal, Manipur, India, on Imphal Airport Road.",3,Bombing/Explosion,10,Journalists & Media,6,Explosives/Bombs/Dynamite,0,,,0,0,0,5,0,0
2011,2,11,Meghalaya,Shillong,25.578773,91.893254,1,1,"The attack took place at the newspaper house, Nongsain Hima, in East Khasi hills, Shillong.",3,Bombing/Explosion,10,Journalists & Media,6,Explosives/Bombs/Dynamite,0,,,0,0,0,1,0,0
2015,3,12,Tamil Nadu,Chennai,13.02248,80.203187,1,0,The incident occurred in Ekkaduthangal neighborhood,3,Bombing/Explosion,10,Journalists & Media,6,Explosives/Bombs/Dynamite,0,,,0,0,0,0,0,0
2016,2,23,Manipur,Imphal,24.810882,93.918982,1,0,The incident occurred in Uripok Yambem Leikai area,1,Assassination,10,Journalists & Media,6,Explosives/Bombs/Dynamite,0,,,0,0,0,0,0,0
2016,12,26,Manipur,Imphal,24.804592,93.93199,1,0,The incident occurred in the Wahengbam Leikai neighborhood.,3,Bombing/Explosion,10,Journalists & Media,6,Explosives/Bombs/Dynamite,0,,,0,0,0,0,0,0
2010,2,11,Meghalaya,Shillong,25.578773,91.893254,1,0,,7,Facility/Infrastructure Attack,10,Journalists & Media,8,Incendiary,0,,,0,0,0,1,0,0
2014,4,29,Chandigarh,Chandigarh,30.722776,76.797797,1,0,The incident occurred in Sector 27 of the city.,2,Armed Assault,10,Journalists & Media,8,Incendiary,0,,,0,0,0,0,0,0
1991,8,14,Tamil Nadu,Chennai,13.08268,80.270718,1,0,,2,Armed Assault,10,Journalists & Media,9,Melee,0,,,2,,,0,,
2013,5,19,Tripura,Agartala,23.831457,91.286778,1,0,,2,Armed Assault,10,Journalists & Media,9,Melee,0,,,3,0,0,0,0,0
2013,8,23,Uttar Pradesh,Chola,28.334966,77.779894,1,0,,1,Assassination,10,Journalists & Media,9,Melee,1,1,0,1,0,0,0,0,0
2013,12,6,Chhattisgarh,Basaguda,18.559757,80.92423,1,0,,1,Assassination,10,Journalists & Media,9,Melee,0,,,1,0,0,0,0,0
2014,5,1,Assam,Kokrajhar,26.384948,90.276411,1,0,,8,Unarmed Assault,10,Journalists & Media,9,Melee,0,,,0,0,0,1,0,0
2014,5,27,Odisha,Bikrampur,22.338542,86.178146,1,0,,1,Assassination,10,Journalists & Media,9,Melee,0,,,1,0,0,0,0,0
2015,8,14,Uttar Pradesh,Unknown,26.846709,80.946159,4,0,,1,Assassination,10,Journalists & Media,9,Melee,0,,,1,0,0,0,0,0
2016,4,6,Bihar,Kaimur,25.05455,83.677393,2,0,,8,Unarmed Assault,10,Journalists & Media,9,Melee,0,,,0,0,0,1,0,0
2016,5,28,Bihar,Patna,25.611,85.144,1,0,,6,Hostage Taking (Kidnapping),10,Journalists & Media,9,Melee,0,,,0,0,0,1,0,0
1996,3,20,Jammu and Kashmir,Pulwama,33.871517,74.89955,1,0,,6,Hostage Taking (Kidnapping),10,Journalists & Media,13,Unknown,0,,,1,,,0,,
1996,7,8,Jammu and Kashmir,Srinagar,34.083658,74.797368,1,0,,6,Hostage Taking (Kidnapping),10,Journalists & Media,13,Unknown,1,19,,0,,,,,
1996,8,1,Jammu and Kashmir,Srinagar,34.083658,74.797368,1,0,,6,Hostage Taking (Kidnapping),10,Journalists & Media,13,Unknown,1,1,0,,,,,,
2012,7,4,Odisha,Golla Damodarpalli,19.607672,84.658701,1,1,,9,Unknown,10,Journalists & Media,13,Unknown,0,,,0,0,0,1,0,0
2015,3,22,Madhya Pradesh,Bhopal,23.259933,77.412749,1,0,,1,Assassination,10,Journalists & Media,13,Unknown,0,,,0,0,0,1,0,0
2015,8,2,West Bengal,Alipur Duar district,26.49203,89.527207,3,0,,6,Hostage Taking (Kidnapping),10,Journalists & Media,13,Unknown,1,1,0,0,0,0,0,0,0
2016,1,22,Bihar,Jehanabad,25.226872,84.98988,1,0,The incident occurred in the Tenibigha neighborhood.,9,Unknown,10,Journalists & Media,13,Unknown,0,,,,0,0,,0,0
2016,3,4,Bihar,Darauli,26.078056,84.131111,1,0,,9,Unknown,10,Journalists & Media,13,Unknown,0,,,,0,0,,0,0
2016,6,15,Bihar,Bagaha,27.13,84.07,1,0,,9,Unknown,10,Journalists & Media,13,Unknown,0,,,0,0,0,1,0,0
2016,6,22,Delhi,Delhi,28.704059,77.10249,1,0,,6,Hostage Taking (Kidnapping),10,Journalists & Media,13,Unknown,1,1,0,0,0,0,0,0,0
2016,9,12,Bihar,Patna,25.611,85.144,1,0,,9,Unknown,10,Journalists & Media,13,Unknown,0,,,1,0,0,0,0,0
1983,4,9,Assam,Gauhati,26.179222,91.753346,1,0,,3,Bombing/Explosion,11,Maritime,6,Explosives/Bombs/Dynamite,0,,,,,,,,
2008,11,0,Gujarat,Porbandar,21.639254,69.612516,1,1,The attack took place on a fishing trawler in Probander.,4,Hijacking,11,Maritime,9,Melee,1,5,0,1,0,0,0,0,0
1991,9,8,Assam,Guwahati,26.179222,91.753346,1,0,,1,Assassination,12,NGO,5,Firearms,0,,,1,,,0,,
2003,3,23,Manipur,Maphou,24.817943,94.137014,1,0,,6,Hostage Taking (Kidnapping),12,NGO,5,Firearms,1,1,0,0,0,0,0,0,0
2008,6,11,Orissa,Keonjhar district,21.63869,85.606944,3,0,"The attack occurred at the office of Viswagrama Chetana Samaj at Anlapada village under Ghasipura block in Keonjhar, Orissa, India.",2,Armed Assault,12,NGO,5,Firearms,0,,,0,0,0,10,0,0
2008,6,12,Chhattisgarh,Dantewada district,18.9,81.35,3,0,"The attack occurred in a forest 500 km south of Dantewada, Chhattisgarh, India.",2,Armed Assault,12,NGO,5,Firearms,0,,,0,0,0,0,0,0
2008,6,23,Assam,Bagulamari,26.673984,91.420271,1,0,"The attack took place at the residence Lakshman Baro in Bagulamari village in Baksa, Assam, India.",2,Armed Assault,12,NGO,5,Firearms,0,,,1,0,0,0,0,0
2011,8,8,Maharashtra,Sawanga,21.110152,78.753643,1,0,"The attack took place in the jungles of Sawanga in Gadchiroli, Maharashtra, India.",2,Armed Assault,12,NGO,5,Firearms,0,,,0,0,0,2,0,0
2013,12,4,Uttar Pradesh,Tanda,26.551188,82.656516,1,0,,2,Armed Assault,12,NGO,5,Firearms,0,,,1,0,0,0,0,0
2015,1,9,Assam,Dima Hasao district,25.508945,92.996861,3,0,,1,Assassination,12,NGO,5,Firearms,0,,,1,0,0,0,0,0
2013,8,24,Tamil Nadu,Idinthakarai,8.18027,77.745302,1,0,,3,Bombing/Explosion,12,NGO,6,Explosives/Bombs/Dynamite,0,,,0,0,0,0,0,0
2014,12,6,Uttaranchal,Roorkee,29.854279,77.888031,1,0,,3,Bombing/Explosion,12,NGO,6,Explosives/Bombs/Dynamite,0,,,1,0,0,0,0,0
2015,10,25,Uttar Pradesh,Jankipuram,26.921022,80.951184,1,0,,3,Bombing/Explosion,12,NGO,6,Explosives/Bombs/Dynamite,0,,,0,0,0,0,0,0
2016,3,31,Manipur,Utlou,24.704644,93.854069,1,0,The incident occurred in the Nambol area of the Bishnupur district,3,Bombing/Explosion,12,NGO,6,Explosives/Bombs/Dynamite,0,,,0,0,0,0,0,0
1980,3,21,Uttar Pradesh,Tindol,25.410833,78.739167,1,0,,2,Armed Assault,12,NGO,8,Incendiary,0,,,4,,,3,,
2008,6,11,Orissa,Keonjhar district,21.63869,85.606944,3,0,"The attack occurred at the office of Viswagrama Chetana Samaj at Anlapada village under Ghasipura block in Keonjhar, Orissa, India.",7,Facility/Infrastructure Attack,12,NGO,8,Incendiary,0,,,0,0,0,0,0,0
1996,8,18,Madhya Pradesh,Mandideep,23.093895,77.511151,1,0,,8,Unarmed Assault,12,NGO,9,Melee,0,,,,,,,,
1986,1,11,Punjab,Unknown,31.147131,75.341218,4,0,,1,Assassination,12,NGO,13,Unknown,0,,,1,,,0,,
1996,3,9,Jammu and Kashmir,Srinagar,34.083658,74.797368,1,0,,6,Hostage Taking (Kidnapping),12,NGO,13,Unknown,0,,,1,,,0,,
1999,8,6,Tripura,Dhalai district,23.846698,91.909924,3,0,Vanvasi Kalyan Ashram in the Kanchanchara area of Dhalai district,6,Hostage Taking (Kidnapping),12,NGO,13,Unknown,1,4,0,0,0,0,0,0,0
2009,2,4,Manipur,Imphal,24.817011,93.936844,1,0,The attack took place in Imphal.,6,Hostage Taking (Kidnapping),12,NGO,13,Unknown,1,3,,0,,,0,,
2016,5,2,Assam,Unknown,26.224184,93.776314,4,0,,6,Hostage Taking (Kidnapping),12,NGO,13,Unknown,1,1,0,0,0,0,1,0,0
1990,4,20,Punjab,Batala,31.8186,75.2028,1,0,,2,Armed Assault,13,Other,5,Firearms,0,,,4,,,7,,
1994,7,24,Assam,Banabari,26.833611,92.223889,1,0,,2,Armed Assault,13,Other,5,Firearms,0,,,70,,,100,,
2006,2,25,Chhattisgarh,Dantewada district,18.9,81.35,3,0,,2,Armed Assault,13,Other,5,Firearms,0,,,2,0,0,25,0,0
2008,9,28,Orissa,Nuagaon,21.110225,84.72372,1,0,"The bombing attack took place at the Nuagaon town relief camp in Nuagaon town, Kandhamal, Orissa province, India.",3,Bombing/Explosion,13,Other,6,Explosives/Bombs/Dynamite,0,,,0,0,0,0,0,0
2008,9,28,Orissa,Kandhamal district,20.134204,84.016742,3,0,"The bombing attack took place at the Mahasinghi town relief camp in Mahasinghi town, Kandhamal, Orissa province, India.",3,Bombing/Explosion,13,Other,6,Explosives/Bombs/Dynamite,0,,,0,0,0,0,0,0
2008,9,28,Orissa,Baliguda,20.198892,83.913545,1,0,"The bombing attack took place at the Baliguda town relief camp in Baliguda town, Kandhamal, Orissa province, India.",3,Bombing/Explosion,13,Other,6,Explosives/Bombs/Dynamite,0,,,0,0,0,0,0,0
2009,9,22,Jammu and Kashmir,Leh,34.152586,77.577053,1,0,"The attack took place in Leh, Ladakh.",3,Bombing/Explosion,13,Other,6,Explosives/Bombs/Dynamite,0,,,2,0,0,1,0,0
2013,7,7,Bihar,Bodh Gaya,24.695102,84.991275,1,0,,3,Bombing/Explosion,13,Other,6,Explosives/Bombs/Dynamite,0,,,0,0,0,0,0,0
2001,8,7,Jammu and Kashmir,Srinagar,34.083658,74.797368,1,0,,8,Unarmed Assault,14,Private Citizens & Property,2,Chemical,0,,,0,0,0,2,0,0
2003,6,21,Jammu and Kashmir,Thodi,33.326766,74.335936,1,0,,8,Unarmed Assault,14,Private Citizens & Property,2,Chemical,-9,,,1,0,0,0,0,0
2003,6,23,Jammu and Kashmir,Dodi,33.689552,74.320621,2,0,,1,Assassination,14,Private Citizens & Property,2,Chemical,1,1,0,1,0,0,0,0,0
2003,6,23,Jammu and Kashmir,Hari,33.690377,74.305955,2,0,This incident occurred in the Hari area of Poonch District.,1,Assassination,14,Private Citizens & Property,2,Chemical,0,,,1,0,0,0,0,0
2010,11,10,Jharkhand,Jumra,24.00995,85.507147,1,1,The attack took place on a pond in Jhumra hills in an unspecified location in Jharkhand province.,8,Unarmed Assault,14,Private Citizens & Property,2,Chemical,0,,,0,0,0,0,0,0
2013,3,9,Chhattisgarh,Kotmara,21.570012,83.040197,1,0,The incident took place in Raigarh district.,8,Unarmed Assault,14,Private Citizens & Property,2,Chemical,0,,,0,0,0,4,0,0
2014,12,12,West Bengal,Siliguri district,26.705383,88.431226,3,0,,8,Unarmed Assault,14,Private Citizens & Property,2,Chemical,0,,,0,0,0,3,0,0
2016,2,20,Chhattisgarh,Bastanar,18.960437,81.54145,1,1,The incident occurred between Bastanar and Geedam.,8,Unarmed Assault,14,Private Citizens & Property,2,Chemical,0,,,0,0,0,1,0,0
1980,4,25,Delhi,New Delhi,28.632381,77.220004,1,0,,1,Assassination,14,Private Citizens & Property,5,Firearms,0,,,1,,,0,,
1983,3,21,Punjab,Mothan Wala,30.663937,74.401789,1,0,,1,Assassination,14,Private Citizens & Property,5,Firearms,0,,,1,,,1,,
1983,3,21,Punjab,Qadian,31.818914,75.376351,1,0,,2,Armed Assault,14,Private Citizens & Property,5,Firearms,0,,,0,,,6,,
1983,9,23,Punjab,Amritsar,31.633979,74.872264,1,0,,1,Assassination,14,Private Citizens & Property,5,Firearms,0,,,1,,,0,,
1983,10,17,Punjab,Amritsar,31.633979,74.872264,1,0,,1,Assassination,14,Private Citizens & Property,5,Firearms,0,,,1,,,1,,
1983,12,20,Punjab,Unknown,31.147131,75.341218,4,0,,1,Assassination,14,Private Citizens & Property,5,Firearms,0,,,1,,,0,,
1984,2,26,Haryana,Pehowa,29.980676,76.584475,1,0,,2,Armed Assault,14,Private Citizens & Property,5,Firearms,0,,,3,,,1,,
1984,2,26,Punjab,Unknown,31.147131,75.341218,4,0,,2,Armed Assault,14,Private Citizens & Property,5,Firearms,0,,,5,,,0,,
1984,3,30,Punjab,Amritsar,31.633979,74.872264,1,0,,1,Assassination,14,Private Citizens & Property,5,Firearms,0,,,4,,,0,,
1984,4,8,Punjab,Bhatinda,30.210994,74.945474,1,0,,1,Assassination,14,Private Citizens & Property,5,Firearms,0,,,1,,,0,,
1984,5,23,Punjab,Unknown,31.147131,75.341218,4,0,,2,Armed Assault,14,Private Citizens & Property,5,Firearms,0,,,3,,,4,,
1984,5,30,Punjab,Batala,31.8186,75.2028,1,1,,2,Armed Assault,14,Private Citizens & Property,5,Firearms,0,,,0,,,2,,
1984,6,2,Punjab,Lakhuwal,31.558333,75.294722,1,0,,1,Assassination,14,Private Citizens & Property,5,Firearms,0,,,1,,,0,,
1984,6,2,Punjab,Khanewal,29.886653,76.019607,1,0,,1,Assassination,14,Private Citizens & Property,5,Firearms,0,,,1,,,0,,
1984,6,24,Punjab,Batala,31.8186,75.2028,1,0,,1,Assassination,14,Private Citizens & Property,5,Firearms,0,,,3,,,0,,
1984,8,8,Punjab,Unknown,31.147131,75.341218,4,0,,1,Assassination,14,Private Citizens & Property,5,Firearms,0,,,1,,,0,,
1986,3,15,Punjab,Buttar,30.725768,75.275614,1,0,,2,Armed Assault,14,Private Citizens & Property,5,Firearms,0,,,2,,,2,,
1986,3,24,Punjab,Batala,31.8186,75.2028,1,0,,2,Armed Assault,14,Private Citizens & Property,5,Firearms,0,,,4,,,1,,
1986,3,26,Punjab,Unknown,31.147131,75.341218,4,0,,2,Armed Assault,14,Private Citizens & Property,5,Firearms,0,,,8,,,0,,
1986,3,28,Punjab,Ludhiana,30.900965,75.857276,1,0,,2,Armed Assault,14,Private Citizens & Property,5,Firearms,0,,,10,,,10,,
1986,3,29,Punjab,Unknown,31.147131,75.341218,4,0,,2,Armed Assault,14,Private Citizens & Property,5,Firearms,0,,,8,,,1,,
1986,3,29,Punjab,Jalandhar,31.326015,75.576183,1,0,,2,Armed Assault,14,Private Citizens & Property,5,Firearms,0,,,20,,,0,,
1986,4,5,Tripura,Unknown,23.940848,91.988153,4,0,,2,Armed Assault,14,Private Citizens & Property,5,Firearms,0,,,5,,,6,,
1986,6,6,Punjab,Chola Sahels,31.147131,75.341218,2,0,,2,Armed Assault,14,Private Citizens & Property,5,Firearms,0,,,3,,,2,,
1986,6,6,Punjab,Patiala,30.34,76.38,1,0,,1,Assassination,14,Private Citizens & Property,5,Firearms,0,,,1,,,0,,
1986,6,6,Punjab,Ludhiana,30.900965,75.857276,1,0,,1,Assassination,14,Private Citizens & Property,5,Firearms,0,,,1,,,0,,
1986,6,8,Punjab,Unknown,31.147131,75.341218,4,0,,2,Armed Assault,14,Private Citizens & Property,5,Firearms,0,,,3,,,2,,
1986,6,20,Punjab,Nakodar,31.127019,75.481773,1,0,,2,Armed Assault,14,Private Citizens & Property,5,Firearms,0,,,0,,,12,,
1986,10,19,Punjab,Unknown,31.147131,75.341218,4,0,,2,Armed Assault,14,Private Citizens & Property,5,Firearms,0,,,3,,,0,,
1986,10,26,Punjab,Unknown,31.147131,75.341218,4,0,,2,Armed Assault,14,Private Citizens & Property,5,Firearms,0,,,7,,,4,,
1986,10,28,Punjab,Unknown,31.147131,75.341218,4,0,,2,Armed Assault,14,Private Citizens & Property,5,Firearms,0,,,3,,,3,,
1986,11,20,Punjab,Unknown,31.147131,75.341218,4,0,,2,Armed Assault,14,Private Citizens & Property,5,Firearms,0,,,4,,,1,,
1986,12,4,Uttar Pradesh,Kanpur,26.449923,80.331874,1,0,,2,Armed Assault,14,Private Citizens & Property,5,Firearms,0,,,2,,,0,,
1986,12,15,Punjab,Amritsar,31.633979,74.872264,1,0,,2,Armed Assault,14,Private Citizens & Property,5,Firearms,0,,,3,,,0,,
1986,12,20,Punjab,Gurdaspur district,32.040763,75.401886,3,0,,2,Armed Assault,14,Private Citizens & Property,5,Firearms,0,,,2,,,1,,
1986,12,24,Punjab,Unknown,31.147131,75.341218,4,0,,2,Armed Assault,14,Private Citizens & Property,5,Firearms,0,,,2,,,1,,
1987,1,9,Punjab,Amritsar,31.633979,74.872264,1,0,,1,Assassination,14,Private Citizens & Property,5,Firearms,0,,,10,,,0,,
1987,1,12,Chandigarh,Chandigarh,30.733315,76.779418,1,0,,1,Assassination,14,Private Citizens & Property,5,Firearms,0,,,0,,,0,,
1987,1,12,Delhi,New Delhi,28.632381,77.220004,1,0,,1,Assassination,14,Private Citizens & Property,5,Firearms,0,,,4,,,0,,
1987,1,15,Chandigarh,Chandigarh,30.733315,76.779418,1,0,,2,Armed Assault,14,Private Citizens & Property,5,Firearms,0,,,9,,,15,,
1987,1,15,Punjab,Unknown,31.147131,75.341218,4,0,,2,Armed Assault,14,Private Citizens & Property,5,Firearms,0,,,2,,,7,,
1987,2,10,Punjab,Unknown,31.147131,75.341218,4,0,,2,Armed Assault,14,Private Citizens & Property,5,Firearms,0,,,2,,,0,,
1987,2,18,Punjab,Unknown,31.147131,75.341218,4,0,,2,Armed Assault,14,Private Citizens & Property,5,Firearms,0,,,1,,,0,,
1987,2,28,Punjab,Unknown,31.147131,75.341218,4,0,,2,Armed Assault,14,Private Citizens & Property,5,Firearms,0,,,4,,,4,,
1987,3,3,Punjab,Unknown,31.147131,75.341218,4,0,,2,Armed Assault,14,Private Citizens & Property,5,Firearms,0,,,3,,,1,,
1987,3,3,Punjab,Unknown,31.147131,75.341218,4,0,,2,Armed Assault,14,Private Citizens & Property,5,Firearms,0,,,3,,,1,,
1987,4,7,Punjab,Amritsar district,31.633979,74.872264,3,0,,2,Armed Assault,14,Private Citizens & Property,5,Firearms,0,,,5,,,2,,
1987,4,17,Punjab,Pakhoke,30.422689,75.430103,1,0,,2,Armed Assault,14,Private Citizens & Property,5,Firearms,0,,,0,,,2,,
1987,6,13,Delhi,New Delhi,28.632381,77.220004,1,0,,1,Assassination,14,Private Citizens & Property,5,Firearms,0,,,1,,,4,,
1987,6,13,Delhi,New Delhi,28.632381,77.220004,1,0,,1,Assassination,14,Private Citizens & Property,5,Firearms,0,,,2,,,0,,
1987,6,14,Punjab,Amritsar,31.633979,74.872264,1,0,,1,Assassination,14,Private Citizens & Property,5,Firearms,0,,,0,,,1,,
1987,7,15,Maharashtra,Masli,21.36105,78.532366,1,0,,2,Armed Assault,14,Private Citizens & Property,5,Firearms,0,,,10,,,0,,
1987,7,16,Punjab,Patiala district,30.34,76.38,3,0,,2,Armed Assault,14,Private Citizens & Property,5,Firearms,0,,,2,,,1,,
1987,8,6,Punjab,Amritsar,31.633979,74.872264,1,1,,2,Armed Assault,14,Private Citizens & Property,5,Firearms,0,,,12,,,0,,
1987,8,6,Punjab,Jagdev Kalan,31.767153,74.860947,1,0,,2,Armed Assault,14,Private Citizens & Property,5,Firearms,0,,,13,0,0,0,0,0
1987,8,9,Punjab,Baba Bakala,31.555,75.265556,1,0,,1,Assassination,14,Private Citizens & Property,5,Firearms,0,,,1,,,0,,
1987,8,18,Karnataka,Mustapur,18.107428,77.447009,1,0,,2,Armed Assault,14,Private Citizens & Property,5,Firearms,0,,,6,,,0,,
1987,9,6,Punjab,Gurdaspur District,32.040763,75.401886,3,0,,2,Armed Assault,14,Private Citizens & Property,5,Firearms,0,,,0,,,2,,
1987,9,8,Punjab,Palahi,31.2571,75.7609,1,0,,1,Assassination,14,Private Citizens & Property,5,Firearms,0,,,1,,,1,,
1987,9,18,Uttaranchal,Udham Singh Nagar,28.960965,79.515377,2,0,,1,Assassination,14,Private Citizens & Property,5,Firearms,0,,,4,,,4,,
